BFY,FundCode,FundName,OrgCode,OrgName,AccountCode,ProgramProjectCode,ProgramProjectName,BocCode,BocName,Authority,OpenCommitments,Obligations,Used,Available,ULO,ProgramArea
2020,T,SUPERFUND,06,REGION 6,000F72,72,"HOMELAND SECURITY:  PREPAREDNESS, RESPONSE, AND RECOVERY",38,WCF,1000,0,0,0,1000,0,HOMELAND SECURITY
2020,T,SUPERFUND,06,REGION 6,000YF8,F8,IT / DATA MANAGEMENT,10,PAYROLL,209000,0,210529.02,210529.02,-1529.02,0,IT / DATA MANAGEMENT / SECURITY
2020,F,LUST,06,REGION 6,000D86,86,LUST / UST,10,PAYROLL,306000,0,305410.25,305410.25,589.75,0,UNDERGROUND STORAGE TANKS (LUST / UST)
2020,F,LUST,06,REGION 6,000F86,86,LUST / UST,10,PAYROLL,39000,0,425.27,425.27,38574.73,0,UNDERGROUND STORAGE TANKS (LUST / UST)
2020,F,LUST,06,REGION 6,000JE5,E5,"CENTRAL PLANNING, BUDGETING, AND FINANCE",10,PAYROLL,28000,0,27682.4,27682.4,317.6,0,OPERATIONS AND ADMINISTRATION
2020,T,SUPERFUND,06,REGION 6,000JE5,E5,"CENTRAL PLANNING, BUDGETING, AND FINANCE",10,PAYROLL,827000,0,825544.98,825544.98,1455.02,0,OPERATIONS AND ADMINISTRATION
2020,T,SUPERFUND,06,REGION 6,000JE5,E5,"CENTRAL PLANNING, BUDGETING, AND FINANCE",36,EXPENSES,15000,0,0,0,15000,0,OPERATIONS AND ADMINISTRATION
2020,T,SUPERFUND,06,REGION 6,000JE5,E5,"CENTRAL PLANNING, BUDGETING, AND FINANCE",41,GRANTS,3100,0,0,0,3100,0,OPERATIONS AND ADMINISTRATION
2020,F,LUST,06,REGION 6,000YF2,F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,10,PAYROLL,5000,0,0,0,5000,0,OPERATIONS AND ADMINISTRATION
2020,F,LUST,06,REGION 6,000YF2,F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,37,CONTRACTS,250,0,0,0,250,0,OPERATIONS AND ADMINISTRATION
2020,T,SUPERFUND,06,REGION 6,000YF3,F3,ACQUISITION MANAGEMENT,10,PAYROLL,623000,0,621292.3,621292.3,1707.7,0,OPERATIONS AND ADMINISTRATION
2020,T,SUPERFUND,06,REGION 6,000YG7,G7,FINANCIAL ASSISTANCE GRANTS / IAG MANAGEMENT,10,PAYROLL,71000,0,70693.98,70693.98,306.02,0,OPERATIONS AND ADMINISTRATION
2020,H,OIL SPILL,06,REGION 6,000D91,91,"OIL SPILL: PREVENTION, PREPAREDNESS AND RESPONSE",10,PAYROLL,1080000,0,915576.24,915576.24,164423.76,0,OIL
2020,T,SUPERFUND,06,REGION 6,000DC6,C6,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,10,PAYROLL,2576100,0,2581028.54,2581028.54,-4928.54,0,SUPERFUND CLEANUP
2020,TR2,SF NON-FED,06,REGION 6,000DC6,C6,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,10,PAYROLL,179307.06,0,182352.45,182352.45,-3045.39,0,SUPERFUND CLEANUP
2020,TR2B,SF PAST COST,06,REGION 6,000DC6,C6,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,10,PAYROLL,36794.77,0,37477.52,37477.52,-682.75,0,SUPERFUND CLEANUP
2020,T,SUPERFUND,06,REGION 6,000DC6,C6,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,28,SITE TRAVEL,110000,0,33326.31,33326.31,76673.69,0,SUPERFUND CLEANUP
2020,T,SUPERFUND,06,REGION 6,000FC6,C6,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,10,PAYROLL,691900,0,695065.52,695065.52,-3165.52,0,SUPERFUND CLEANUP
2020,T,SUPERFUND,06,REGION 6,000FC6,C6,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,36,EXPENSES,1200,0,1100,1100,100,0,SUPERFUND CLEANUP
2020,T,SUPERFUND,06,REGION 6,000DC8,C8,SUPERFUND:  EPA EMERGENCY PREPAREDNESS,10,PAYROLL,521000,0,524099.19,524099.19,-3099.19,0,SUPERFUND CLEANUP
2020,T,SUPERFUND,06,REGION 6,000DC8,C8,SUPERFUND:  EPA EMERGENCY PREPAREDNESS,38,WCF,14093,0,9000,9000,5093,0,SUPERFUND CLEANUP
2020,T,SUPERFUND,06,REGION 6,000DC9,C9,SUPERFUND:  FEDERAL FACILITIES,10,PAYROLL,419000,0,396245.28,396245.28,22754.72,0,SUPERFUND CLEANUP
2020,T,SUPERFUND,06,REGION 6,000DC9,C9,SUPERFUND:  FEDERAL FACILITIES,38,WCF,2852.35,0,0,0,2852.35,0,SUPERFUND CLEANUP
2020,T,SUPERFUND,06,REGION 6,000DD2,D2,SUPERFUND:  REMEDIAL,10,PAYROLL,7861000,0,7868103.71,7868103.71,-7103.71,0,SUPERFUND CLEANUP
2020,TR2,SF NON-FED,06,REGION 6,000DD2,D2,SUPERFUND:  REMEDIAL,10,PAYROLL,475478.37,0,481362.35,481362.35,-5883.98,0,SUPERFUND CLEANUP
2020,TR2A,SF FED,06,REGION 6,000DD2,D2,SUPERFUND:  REMEDIAL,10,PAYROLL,230602.02,0,232967.08,232967.08,-2365.06,0,SUPERFUND CLEANUP
2020,TR2B,SF PAST COST,06,REGION 6,000DD2,D2,SUPERFUND:  REMEDIAL,10,PAYROLL,511111.81,0,522882.12,522882.12,-11770.31,0,SUPERFUND CLEANUP
2020,T,SUPERFUND,06,REGION 6,000DD2,D2,SUPERFUND:  REMEDIAL,28,SITE TRAVEL,195000,0,65295.08,65295.08,129704.92,0,SUPERFUND CLEANUP
2020,T,SUPERFUND,06,REGION 6,000FD2,D2,SUPERFUND:  REMEDIAL,10,PAYROLL,882000,0,710933.79,710933.79,171066.21,0,SUPERFUND CLEANUP
2020,E4,SPECIAL PROJECTS,06,REGION 6,000BL7,L7,GOLD KING MINE MONITORING,10,PAYROLL,30000,0,25211.33,25211.33,4788.67,0,STATE AND TRIBAL ASSISTANCE GRANTS (STAG)
2020,E4,SPECIAL PROJECTS,06,REGION 6,000BL7,L7,GOLD KING MINE MONITORING,21,TRAVEL,10000,0,1397.89,1397.89,8602.11,0,STATE AND TRIBAL ASSISTANCE GRANTS (STAG)
2020,ZL,DWH,06,REGION 6,000BD4,D4,SURFACE WATER PROTECTION,10,PAYROLL,95967.61,0,98267.96,98267.96,-2300.35,0,WATER QUALITY PROTECTION
2020,E5C,EARMARKS CARRYOVER,06,REGION 6,000B51,51,CONGRESSIONALLY MANDATED PROJECTS,41,GRANTS,0.67,0,0,0,0.67,0,CONGRESSIONAL PRIORITIES
2020,T,SUPERFUND,06,REGION 6,000D72,72,"HOMELAND SECURITY:  PREPAREDNESS, RESPONSE, AND RECOVERY",21,TRAVEL,15700,0,3775.74,3775.74,11924.26,0,HOMELAND SECURITY
2020,T,SUPERFUND,06,REGION 6,000DC9,C9,SUPERFUND:  FEDERAL FACILITIES,28,SITE TRAVEL,5000,0,3943.5,3943.5,1056.5,0,SUPERFUND CLEANUP
2020,T,SUPERFUND,06,REGION 6,000FC9,C9,SUPERFUND:  FEDERAL FACILITIES,37,CONTRACTS,1000,0,0,0,1000,0,SUPERFUND CLEANUP
2020,B,EPM,06,REGION 6,000D43,43,BROWNFIELDS,10,PAYROLL,1080000,0,1074441.48,1074441.48,5558.52,0,BROWNFIELDS
2020,B,EPM,06,REGION 6,000D43,43,BROWNFIELDS,36,EXPENSES,12000,0,222,222,11778,0,BROWNFIELDS
2020,B,EPM,06,REGION 6,000D43,43,BROWNFIELDS,38,WCF,63931.74,0,35000,35000,28931.74,0,BROWNFIELDS
2020,B,EPM,06,REGION 6,000E43,43,BROWNFIELDS,10,PAYROLL,19000,0,17763.34,17763.34,1236.66,0,BROWNFIELDS
2020,B,EPM,06,REGION 6,000F43,43,BROWNFIELDS,36,EXPENSES,1000,0,0,0,1000,0,BROWNFIELDS
2020,B,EPM,06,REGION 6,000A45,45,CLEAN AIR ALLOWANCE TRADING PROGRAMS,10,PAYROLL,370000,0,366423.25,366423.25,3576.75,0,CLEAN AIR AND CLIMATE
2020,B,EPM,06,REGION 6,000F45,45,CLEAN AIR ALLOWANCE TRADING PROGRAMS,38,WCF,3461.13,0,0,0,3461.13,0,CLEAN AIR AND CLIMATE
2020,B,EPM,06,REGION 6,000A46 P3,46,CLIMATE PROTECTION PROGRAM,10,PAYROLL,91000,0,91668.2,91668.2,-668.2,0,CLEAN AIR AND CLIMATE
2020,B,EPM,06,REGION 6,000A46 P3,46,CLIMATE PROTECTION PROGRAM,38,WCF,9000,0,4000,4000,5000,0,CLEAN AIR AND CLIMATE
2020,B,EPM,06,REGION 6,000A46 Q3,46,CLIMATE PROTECTION PROGRAM,10,PAYROLL,89000,0,81550.11,81550.11,7449.89,0,CLEAN AIR AND CLIMATE
2020,B,EPM,06,REGION 6,000A59,59,FEDERAL SUPPORT FOR AIR QUALITY MANAGEMENT,10,PAYROLL,9457000,0,9441610.92,9441610.92,15389.08,0,CLEAN AIR AND CLIMATE
2020,B,EPM,06,REGION 6,000A59,59,FEDERAL SUPPORT FOR AIR QUALITY MANAGEMENT,37,CONTRACTS,11750,0,11309.99,11309.99,440.01,0,CLEAN AIR AND CLIMATE
2020,B,EPM,06,REGION 6,000A59,59,FEDERAL SUPPORT FOR AIR QUALITY MANAGEMENT,38,WCF,14573.99,0,9560,9560,5013.99,0,CLEAN AIR AND CLIMATE
2020,B,EPM,06,REGION 6,000F59,59,FEDERAL SUPPORT FOR AIR QUALITY MANAGEMENT,10,PAYROLL,271000,0,209519.29,209519.29,61480.71,0,CLEAN AIR AND CLIMATE
2020,B,EPM,06,REGION 6,000F59,59,FEDERAL SUPPORT FOR AIR QUALITY MANAGEMENT,38,WCF,8074.44,0,7000,7000,1074.44,0,CLEAN AIR AND CLIMATE
2020,B,EPM,06,REGION 6,000E50,50,COMPLIANCE MONITORING,10,PAYROLL,6135025,0,6194509.61,6194509.61,-59484.61,0,COMPLIANCE
2020,B,EPM,06,REGION 6,000F50,50,COMPLIANCE MONITORING,10,PAYROLL,705900,0,720826.63,720826.63,-14926.63,0,COMPLIANCE
2020,B,EPM,06,REGION 6,000E44,44,CIVIL ENFORCEMENT,10,PAYROLL,15338000,0,15330755.74,15330755.74,7244.26,0,ENFORCEMENT
2020,B,EPM,06,REGION 6,000E44,44,CIVIL ENFORCEMENT,38,WCF,453207.16,0,453074.01,453074.01,133.15,0,ENFORCEMENT
2020,B,EPM,06,REGION 6,000F44,44,CIVIL ENFORCEMENT,10,PAYROLL,258000,0,239644.62,239644.62,18355.38,0,ENFORCEMENT
2020,B,EPM,06,REGION 6,000E52,52,CRIMINAL ENFORCEMENT,10,PAYROLL,532000,0,531602.98,531602.98,397.02,0,ENFORCEMENT
2020,B,EPM,06,REGION 6,000F52,52,CRIMINAL ENFORCEMENT,36,EXPENSES,2100,0,100,100,2000,0,ENFORCEMENT
2020,B,EPM,06,REGION 6,000M57,57,ENVIRONMENTAL JUSTICE,10,PAYROLL,178000,0,177995.34,177995.34,4.66,0,ENFORCEMENT
2020,B,EPM,06,REGION 6,000M90,90,NEPA IMPLEMENTATION,10,PAYROLL,1059000,0,1048293.52,1048293.52,10706.48,0,ENFORCEMENT
2020,B,EPM,06,REGION 6,000M90,90,NEPA IMPLEMENTATION,36,EXPENSES,9000,0,206.95,206.95,8793.05,0,ENFORCEMENT
2020,B,EPM,06,REGION 6,000M90,90,NEPA IMPLEMENTATION,38,WCF,30486.76,0,16000,16000,14486.76,0,ENFORCEMENT
2020,B,EPM,06,REGION 6,000B68 P8,68,GEOGRAPHIC PROGRAM:  OTHER,41,GRANTS,1441000,0,0,0,1441000,0,GEOGRAPHIC PROGRAMS
2020,B,EPM,06,REGION 6,000A97,97,RADIATION:  PROTECTION,10,PAYROLL,69000,0,65439.07,65439.07,3560.93,0,INDOOR AIR AND RADIATION
2020,B,EPM,06,REGION 6,000A97,97,RADIATION:  PROTECTION,38,WCF,2000,0,0,0,2000,0,INDOOR AIR AND RADIATION
2020,B,EPM,06,REGION 6,000A98,98,RADIATION:  RESPONSE PREPAREDNESS,10,PAYROLL,98000,0,93553.43,93553.43,4446.57,0,INDOOR AIR AND RADIATION
2020,B,EPM,06,REGION 6,000AH5,H5,REDUCE RISKS FROM INDOOR AIR,10,PAYROLL,196000,0,194886.92,194886.92,1113.08,0,INDOOR AIR AND RADIATION
2020,B,EPM,06,REGION 6,000AH5,H5,REDUCE RISKS FROM INDOOR AIR,38,WCF,16000,0,14000,14000,2000,0,INDOOR AIR AND RADIATION
2020,B,EPM,06,REGION 6,000DC3,C3,STATE AND LOCAL PREVENTION AND PREPAREDNESS,10,PAYROLL,839000,0,809759.76,809759.76,29240.24,0,INFORMATION EXCHANGE / OUTREACH
2020,B,EPM,06,REGION 6,000DC3,C3,STATE AND LOCAL PREVENTION AND PREPAREDNESS,36,EXPENSES,3000,0,0,0,3000,0,INFORMATION EXCHANGE / OUTREACH
2020,B,EPM,06,REGION 6,000DC3,C3,STATE AND LOCAL PREVENTION AND PREPAREDNESS,38,WCF,8500,0,7000,7000,1500,0,INFORMATION EXCHANGE / OUTREACH
2020,B,EPM,06,REGION 6,000CD8,D8,TRI / RIGHT TO KNOW,10,PAYROLL,106000,0,106828.41,106828.41,-828.41,0,INFORMATION EXCHANGE / OUTREACH
2020,B,EPM,06,REGION 6,000CD8,D8,TRI / RIGHT TO KNOW,37,CONTRACTS,3629,0,17.5,17.5,3611.5,0,INFORMATION EXCHANGE / OUTREACH
2020,B,EPM,06,REGION 6,000LD9,D9,TRIBAL - CAPACITY BUILDING,10,PAYROLL,1063000,0,1049561.04,1049561.04,13438.96,0,INFORMATION EXCHANGE / OUTREACH
2020,B,EPM,06,REGION 6,000LD9,D9,TRIBAL - CAPACITY BUILDING,38,WCF,47500.74,0,46000,46000,1500.74,0,INFORMATION EXCHANGE / OUTREACH
2020,B,EPM,06,REGION 6,000ME8,E8,"CONGRESSIONAL, INTERGOVERNMENTAL, EXTERNAL RELATIONS",10,PAYROLL,2162000,0,2170833.33,2170833.33,-8833.33,0,INFORMATION EXCHANGE / OUTREACH
2020,B,EPM,06,REGION 6,000ME8,E8,"CONGRESSIONAL, INTERGOVERNMENTAL, EXTERNAL RELATIONS",38,WCF,54500,0,53000,53000,1500,0,INFORMATION EXCHANGE / OUTREACH
2020,B,EPM,06,REGION 6,000ME9,E9,ENVIRONMENTAL EDUCATION,10,PAYROLL,58000,0,54912.31,54912.31,3087.69,0,INFORMATION EXCHANGE / OUTREACH
2020,B,EPM,06,REGION 6,000MH3,H3,CHILDREN & OTHER SENSITIVE POPULATIONS: AGENCY COORDINATION,10,PAYROLL,99000,0,98215.06,98215.06,784.94,0,INFORMATION EXCHANGE / OUTREACH
2020,B,EPM,06,REGION 6,000LE1,E1,US MEXICO BORDER,10,PAYROLL,682000,0,681660.22,681660.22,339.78,0,INTERNATIONAL PROGRAMS
2020,B,EPM,06,REGION 6,000LE1,E1,US MEXICO BORDER,36,EXPENSES,2000,0,0,0,2000,0,INTERNATIONAL PROGRAMS
2020,B,EPM,06,REGION 6,000LE1,E1,US MEXICO BORDER,37,CONTRACTS,1000,0,0,0,1000,0,INTERNATIONAL PROGRAMS
2020,B,EPM,06,REGION 6,000LE1,E1,US MEXICO BORDER,38,WCF,5500.93,0,2000,2000,3500.93,0,INTERNATIONAL PROGRAMS
2020,B,EPM,06,REGION 6,000YF8,F8,IT / DATA MANAGEMENT,10,PAYROLL,2427000,0,2443107.67,2443107.67,-16107.67,0,IT / DATA MANAGEMENT / SECURITY
2020,B,EPM,06,REGION 6,000YF8,F8,IT / DATA MANAGEMENT,38,WCF,138449.4,0,132250,132250,6199.4,0,IT / DATA MANAGEMENT / SECURITY
2020,B,EPM,06,REGION 6,000ME7,E7,CIVIL RIGHTS / TITLE VI COMPLIANCE,10,PAYROLL,497600,0,497944.8,497944.8,-344.8,0,LEGAL / SCIENCE / REGULATORY / ECONOMIC REVIEW
2020,B,EPM,06,REGION 6,000NF9,F9,LEGAL ADVICE: ENVIRONMENTAL PROGRAM,10,PAYROLL,1900300,0,1908590.51,1908590.51,-8290.51,0,LEGAL / SCIENCE / REGULATORY / ECONOMIC REVIEW
2020,B,EPM,06,REGION 6,000NF9,F9,LEGAL ADVICE: ENVIRONMENTAL PROGRAM,38,WCF,8000,0,5000,5000,3000,0,LEGAL / SCIENCE / REGULATORY / ECONOMIC REVIEW
2020,B,EPM,06,REGION 6,000NG1,G1,LEGAL ADVICE: SUPPORT PROGRAM,10,PAYROLL,428200,0,426521.51,426521.51,1678.49,0,LEGAL / SCIENCE / REGULATORY / ECONOMIC REVIEW
2020,B,EPM,06,REGION 6,000NG1,G1,LEGAL ADVICE: SUPPORT PROGRAM,38,WCF,3354.89,0,2000,2000,1354.89,0,LEGAL / SCIENCE / REGULATORY / ECONOMIC REVIEW
2020,B,EPM,06,REGION 6,000D86,86,LUST / UST,10,PAYROLL,629000,0,628562.28,628562.28,437.72,0,UNDERGROUND STORAGE TANKS (LUST / UST)
2020,B,EPM,06,REGION 6,000JE5,E5,"CENTRAL PLANNING, BUDGETING, AND FINANCE",10,PAYROLL,1223000,0,1216041.84,1216041.84,6958.16,0,OPERATIONS AND ADMINISTRATION
2020,B,EPM,06,REGION 6,000JE5,E5,"CENTRAL PLANNING, BUDGETING, AND FINANCE",38,WCF,54000,0,51000,51000,3000,0,OPERATIONS AND ADMINISTRATION
2020,B,EPM,06,REGION 6,000YF2,F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,38,WCF,283983.69,0,228178,228178,55805.69,0,OPERATIONS AND ADMINISTRATION
2020,B,EPM,06,REGION 6,000YF2,F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,41,GRANTS,89420,0,0,0,89420,0,OPERATIONS AND ADMINISTRATION
2020,B,EPM,06,REGION 6,000YF3,F3,ACQUISITION MANAGEMENT,10,PAYROLL,219000,0,217612.78,217612.78,1387.22,0,OPERATIONS AND ADMINISTRATION
2020,B,EPM,06,REGION 6,000YF5,F5,HUMAN RESOURCES MANAGEMENT,10,PAYROLL,572000,0,572917.36,572917.36,-917.36,0,OPERATIONS AND ADMINISTRATION
2020,B,EPM,06,REGION 6,000YG7,G7,FINANCIAL ASSISTANCE GRANTS / IAG MANAGEMENT,10,PAYROLL,674000,0,672627.44,672627.44,1372.56,0,OPERATIONS AND ADMINISTRATION
2020,B,EPM,06,REGION 6,000CJ1,J1,PESTICIDES: PROTECT HUMAN HEALTH FROM PESTICIDE RISK,10,PAYROLL,372000,0,364754.06,364754.06,7245.94,0,PESTICIDES LICENSING
2020,B,EPM,06,REGION 6,000FJ1,J1,PESTICIDES: PROTECT HUMAN HEALTH FROM PESTICIDE RISK,36,EXPENSES,1032,0,1031.3,1031.3,0.7,0,PESTICIDES LICENSING
2020,B,EPM,06,REGION 6,000CJ2,J2,PESTICIDES: PROTECT THE ENVIRONMENT FROM PESTICIDE RISK,10,PAYROLL,433000,0,413204.02,413204.02,19795.98,0,PESTICIDES LICENSING
2020,B,EPM,06,REGION 6,000CJ3,J3,PESTICIDES: REALIZE THE VALUE OF PESTICIDE AVAILABILITY,10,PAYROLL,247000,0,243544.11,243544.11,3455.89,0,PESTICIDES LICENSING
2020,B,EPM,06,REGION 6,000CJ3,J3,PESTICIDES: REALIZE THE VALUE OF PESTICIDE AVAILABILITY,38,WCF,14833.23,0,9000,9000,5833.23,0,PESTICIDES LICENSING
2020,B,EPM,06,REGION 6,000D99,99,RCRA:  CORRECTIVE ACTION,10,PAYROLL,3654000,0,3625536.1,3625536.1,28463.9,0,RESOURCE CONSERVATION AND RECOVERY ACT (RCRA)
2020,B,EPM,06,REGION 6,000F99,99,RCRA:  CORRECTIVE ACTION,10,PAYROLL,98600,0,101504.06,101504.06,-2904.06,0,RESOURCE CONSERVATION AND RECOVERY ACT (RCRA)
2020,B,EPM,06,REGION 6,000F99,99,RCRA:  CORRECTIVE ACTION,38,WCF,3062.75,0,1000,1000,2062.75,0,RESOURCE CONSERVATION AND RECOVERY ACT (RCRA)
2020,B,EPM,06,REGION 6,000DA1,A1,RCRA:  WASTE MANAGEMENT,38,WCF,211983.85,0,194000,194000,17983.85,0,RESOURCE CONSERVATION AND RECOVERY ACT (RCRA)
2020,B,EPM,06,REGION 6,000FA1,A1,RCRA:  WASTE MANAGEMENT,10,PAYROLL,229900,0,244303.81,244303.81,-14403.81,0,RESOURCE CONSERVATION AND RECOVERY ACT (RCRA)
2020,B,EPM,06,REGION 6,000FA1,A1,RCRA:  WASTE MANAGEMENT,36,EXPENSES,939,0,938.56,938.56,0.44,0,RESOURCE CONSERVATION AND RECOVERY ACT (RCRA)
2020,B,EPM,06,REGION 6,000FA1,A1,RCRA:  WASTE MANAGEMENT,38,WCF,9061,0,3000,3000,6061,0,RESOURCE CONSERVATION AND RECOVERY ACT (RCRA)
2020,B,EPM,06,REGION 6,000DA2,A2,RCRA:  WASTE MINIMIZATION & RECYCLING,10,PAYROLL,220000,0,201255.7,201255.7,18744.3,0,RESOURCE CONSERVATION AND RECOVERY ACT (RCRA)
2020,B,EPM,06,REGION 6,000DA2,A2,RCRA:  WASTE MINIMIZATION & RECYCLING,38,WCF,2375.6,0,2334.72,2334.72,40.88,0,RESOURCE CONSERVATION AND RECOVERY ACT (RCRA)
2020,B,EPM,06,REGION 6,000FA2,A2,RCRA:  WASTE MINIMIZATION & RECYCLING,38,WCF,1000,0,0,0,1000,0,RESOURCE CONSERVATION AND RECOVERY ACT (RCRA)
2020,B,EPM,06,REGION 6,000C95,95,POLLUTION PREVENTION PROGRAM,10,PAYROLL,310000,0,314750.76,314750.76,-4750.76,0,TOXICS RISK REVIEW AND PREVENTION
2020,B,EPM,06,REGION 6,000CD7,D7,TOXIC SUBSTANCES:  LEAD RISK REDUCTION PROGRAM,10,PAYROLL,414000,0,413250.61,413250.61,749.39,0,TOXICS RISK REVIEW AND PREVENTION
2020,B,EPM,06,REGION 6,000CD7,D7,TOXIC SUBSTANCES:  LEAD RISK REDUCTION PROGRAM,38,WCF,28492.56,0,24000,24000,4492.56,0,TOXICS RISK REVIEW AND PREVENTION
2020,B,EPM,06,REGION 6,000B89,89,NATIONAL ESTUARY PROGRAM / COASTAL WATERWAYS,10,PAYROLL,273000,0,270153.49,270153.49,2846.51,0,WATER:  ECOSYSTEMS
2020,B,EPM,06,REGION 6,000B89,89,NATIONAL ESTUARY PROGRAM / COASTAL WATERWAYS,37,CONTRACTS,54700,0,0,0,54700,0,WATER:  ECOSYSTEMS
2020,B,EPM,06,REGION 6,000F89,89,NATIONAL ESTUARY PROGRAM / COASTAL WATERWAYS,10,PAYROLL,156000,0,153673.37,153673.37,2326.63,0,WATER:  ECOSYSTEMS
2020,B,EPM,06,REGION 6,000BE2,E2,WETLANDS,10,PAYROLL,1281000,0,1280580.99,1280580.99,419.01,0,WATER:  ECOSYSTEMS
2020,B,EPM,06,REGION 6,000BE2,E2,WETLANDS,38,WCF,43045.82,0,43000,43000,45.82,0,WATER:  ECOSYSTEMS
2020,B,EPM,06,REGION 6,000FE2,E2,WETLANDS,38,WCF,1000,0,0,0,1000,0,WATER:  ECOSYSTEMS
2020,B,EPM,06,REGION 6,000B53,53,DRINKING WATER PROGRAMS,10,PAYROLL,5162000,0,5177525.92,5177525.92,-15525.92,0,WATER: HUMAN HEALTH PROTECTION
2020,B,EPM,06,REGION 6,000B53,53,DRINKING WATER PROGRAMS,38,WCF,267486.06,0,248000,248000,19486.06,0,WATER: HUMAN HEALTH PROTECTION
2020,B,EPM,06,REGION 6,000F53,53,DRINKING WATER PROGRAMS,10,PAYROLL,356000,0,380220.27,380220.27,-24220.27,0,WATER: HUMAN HEALTH PROTECTION
2020,B,EPM,06,REGION 6,000B88,88,MARINE POLLUTION,10,PAYROLL,73000,0,71317.72,71317.72,1682.28,0,WATER QUALITY PROTECTION
2020,B,EPM,06,REGION 6,000BD4,D4,SURFACE WATER PROTECTION,10,PAYROLL,11895000,0,11837491.28,11837491.28,57508.72,0,WATER QUALITY PROTECTION
2020,B,EPM,06,REGION 6,000BD4,D4,SURFACE WATER PROTECTION,38,WCF,339000.57,0,339000,339000,0.57,0,WATER QUALITY PROTECTION
2020,B,EPM,06,REGION 6,000FD4,D4,SURFACE WATER PROTECTION,10,PAYROLL,576000,0,557981.98,557981.98,18018.02,0,WATER QUALITY PROTECTION
2020,E1,CATEGORICAL GRANTS,06,REGION 6,000B03,03,CATEGORICAL GRANT:  PUBLIC WATER SYSTEM SUPERVISION (PWSS),37,CONTRACTS,655000,655000,0,655000,0,0,CATEGORICAL GRANTS
2020,E1,CATEGORICAL GRANTS,06,REGION 6,000E14,14,CATEGORICAL GRANT:  TOXICS SUBSTANCES COMPLIANCE,41,GRANTS,380000,90000,195293,285293,94707,195293,CATEGORICAL GRANTS
2020,E1,CATEGORICAL GRANTS,06,REGION 6,000M20,20,CATEGORICAL GRANT:  MULTIPURPOSE GRANTS,41,GRANTS,1621000,116531,972572,1089103,531897,972572,CATEGORICAL GRANTS
2020,T,SUPERFUND,06,REGION 6,000EC7,C7,SUPERFUND:  ENFORCEMENT,37,CONTRACTS,335101.5,129280,205821.5,335101.5,0,96673.34,ENFORCEMENT
2020,T,SUPERFUND,06,REGION 6,000JC7,C7,SUPERFUND:  ENFORCEMENT,36,EXPENSES,9715.26,1893.74,91.4,1985.14,7730.12,0,ENFORCEMENT
2020,T,SUPERFUND,06,REGION 6,000D72,72,"HOMELAND SECURITY:  PREPAREDNESS, RESPONSE, AND RECOVERY",36,EXPENSES,62000,8725.48,50752.99,59478.47,2521.53,46420,HOMELAND SECURITY
2020,T,SUPERFUND,06,REGION 6,000F72,72,"HOMELAND SECURITY:  PREPAREDNESS, RESPONSE, AND RECOVERY",37,CONTRACTS,2000,767,1233,2000,0,0,HOMELAND SECURITY
2020,T,SUPERFUND,06,REGION 6,000YF8,F8,IT / DATA MANAGEMENT,36,EXPENSES,93500,28309.96,32577.86,60887.82,32612.18,15712.52,IT / DATA MANAGEMENT / SECURITY
2020,T,SUPERFUND,06,REGION 6,000YF8,F8,IT / DATA MANAGEMENT,37,CONTRACTS,111000,1760.32,101459.16,103219.48,7780.52,1733.6,IT / DATA MANAGEMENT / SECURITY
2020,T,SUPERFUND,06,REGION 6,000JE5,E5,"CENTRAL PLANNING, BUDGETING, AND FINANCE",37,CONTRACTS,3900,1900,125,2025,1875,0,OPERATIONS AND ADMINISTRATION
2020,H,OIL SPILL,06,REGION 6,000YF2,F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,10,PAYROLL,9000,7454.16,781.1,8235.26,764.74,781.1,OPERATIONS AND ADMINISTRATION
2020,T,SUPERFUND,06,REGION 6,000YF2,F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,10,PAYROLL,251000,68215.11,175349.48,243564.59,7435.41,7148.02,OPERATIONS AND ADMINISTRATION
2020,T,SUPERFUND,06,REGION 6,000YF2,F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,37,CONTRACTS,248271.42,18377.17,186236.79,204613.96,43657.46,128756.73,OPERATIONS AND ADMINISTRATION
2020,T,SUPERFUND,06,REGION 6,000YF2 02,F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,36,EXPENSES,67000,2968.5,51454,54422.5,12577.5,13501.15,OPERATIONS AND ADMINISTRATION
2020,T,SUPERFUND,06,REGION 6,000YF2 03,F2,FACILITIES INFRASTRUCTURE AND OPERATIONS,37,CONTRACTS,14000,327.5,3838.16,4165.66,9834.34,3285.66,OPERATIONS AND ADMINISTRATION
